venue_name,city,country,venue_type,address,latitude,longitude,google_maps_url,capacity_min,capacity_max,event_types,past_events,upcoming_events,booking_available,booking_url,venue_operator,partnership_required,notes,sources
Bukit Jalil National Stadium,,China,,,,,https://www.google.com/maps/search/?api=1&query=Bukit+Jalil+National+Stadium%2C+China,85000,85000,[],[],[],true,https://www.stadium.gov.my/venues/national-stadium,,,,"[""https://en.wikipedia.org/wiki/Bukit_Jalil_National_Stadium"",""https://www.wikidata.org/wiki/Q635363"",""https://www.wikidata.org/wiki/Q635363#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Bukit+Jalil+National+Stadium%2C+China&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q635363#P856"",""https://www.eventbrite.com/d/china/Bukit+Jalil+National+Stadium++China"",""https://www.ticketmaster.com/search?q=Bukit+Jalil+National+Stadium++China""]"
Centro Desportivo Olímpico - Estádio,,China,stadium,,,,https://www.google.com/maps/search/?api=1&query=Centro+Desportivo+Ol%C3%ADmpico+-+Est%C3%A1dio%2C+China,16000,16000,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Centro_Desportivo_Olímpico_-_Estádio"",""https://www.wikidata.org/wiki/Q1674107"",""https://www.wikidata.org/wiki/Q1674107#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Centro+Desportivo+Ol%C3%ADmpico+-+Est%C3%A1dio%2C+China&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/china/Centro+Desportivo+Ol%C3%ADmpico+-+Est%C3%A1dio++China"",""https://www.ticketmaster.com/search?q=Centro+Desportivo+Ol%C3%ADmpico+-+Est%C3%A1dio++China""]"
Chang'e,黄山市,China,,"昌堨, 西溪南镇, 徽州区, 黄山市, 安徽省, 中国",29.8641439,118.2551048,"https://www.google.com/maps?q=29.8641439,118.2551048",,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Chang'e"",""https://www.wikidata.org/wiki/Q466462"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Chang%27e%2C+China&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/china/Chang%27e+%E9%BB%84%E5%B1%B1%E5%B8%82+China"",""https://www.ticketmaster.com/search?q=Chang%27e+%E9%BB%84%E5%B1%B1%E5%B8%82+China""]"
Changsha Concert Hall,,China,music venue,,,,https://www.google.com/maps/search/?api=1&query=Changsha+Concert+Hall%2C+China,,,"[""concerts"",""cultural events""]",[],[],true,https://csyyt.polyt.cn/,,,,"[""https://en.wikipedia.org/wiki/Changsha_Concert_Hall"",""https://www.wikidata.org/wiki/Q65640243"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Changsha+Concert+Hall%2C+China&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q65640243#P856"",""https://www.eventbrite.com/d/china/Changsha+Concert+Hall++China"",""https://www.ticketmaster.com/search?q=Changsha+Concert+Hall++China""]"
Chaohu Stadium,,China,stadium,,,,https://www.google.com/maps/search/?api=1&query=Chaohu+Stadium%2C+China,30000,30000,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Chaohu_Stadium"",""https://www.wikidata.org/wiki/Q5072763"",""https://www.wikidata.org/wiki/Q5072763#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Chaohu+Stadium%2C+China&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/china/Chaohu+Stadium++China"",""https://www.ticketmaster.com/search?q=Chaohu+Stadium++China""]"
China National Tennis Center,,China,,,,,https://www.google.com/maps/search/?api=1&query=China+National+Tennis+Center%2C+China,32400,32400,[],[],[],true,http://en.beijing2008.cn/venues/ogt/index.shtml,,,,"[""https://en.wikipedia.org/wiki/China_National_Tennis_Center"",""https://www.wikidata.org/wiki/Q1763829"",""https://www.wikidata.org/wiki/Q1763829#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=China+National+Tennis+Center%2C+China&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1763829#P856"",""https://www.eventbrite.com/d/china/China+National+Tennis+Center++China"",""https://www.ticketmaster.com/search?q=China+National+Tennis+Center++China""]"
Chinese calligraphy,海曙区,China,,"Red Peony Studio of Chinese Painting and Calligraphy, 南塘河街, 红起社区, 南门街道, 海曙区, 宁波市, 浙江省, 315010, 中国",29.856011,121.5340609,"https://www.google.com/maps?q=29.856011,121.5340609",,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Chinese_calligraphy"",""https://www.wikidata.org/wiki/Q6498317"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Chinese+calligraphy%2C+China&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/china/Chinese+calligraphy+%E6%B5%B7%E6%9B%99%E5%8C%BA+China"",""https://www.ticketmaster.com/search?q=Chinese+calligraphy+%E6%B5%B7%E6%9B%99%E5%8C%BA+China""]"
Chinese culture,东城区,China,,"Chinese Culture Holiday Hotel, 沙滩北街, 钟鼓社区, 景山街道, 首都功能核心区, 东城区, 北京市, 100010, 中国",39.9268953,116.3971543,"https://www.google.com/maps?q=39.9268953,116.3971543",,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Chinese_culture"",""https://www.wikidata.org/wiki/Q645917"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Chinese+culture%2C+China&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/china/Chinese+culture+%E4%B8%9C%E5%9F%8E%E5%8C%BA+China"",""https://www.ticketmaster.com/search?q=Chinese+culture+%E4%B8%9C%E5%9F%8E%E5%8C%BA+China""]"
Dalang Arena,,China,arena,,,,https://www.google.com/maps/search/?api=1&query=Dalang+Arena%2C+China,4000,4000,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Dalang_Arena"",""https://www.wikidata.org/wiki/Q5210210"",""https://www.wikidata.org/wiki/Q5210210#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Dalang+Arena%2C+China&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/china/Dalang+Arena++China"",""https://www.ticketmaster.com/search?q=Dalang+Arena++China""]"
Dalian People's Stadium,,China,stadium,,,,https://www.google.com/maps/search/?api=1&query=Dalian+People%27s+Stadium%2C+China,55843,55843,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Dalian_People's_Stadium"",""https://www.wikidata.org/wiki/Q1066091"",""https://www.wikidata.org/wiki/Q1066091#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Dalian+People%27s+Stadium%2C+China&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/china/Dalian+People%27s+Stadium++China"",""https://www.ticketmaster.com/search?q=Dalian+People%27s+Stadium++China""]"
