venue_name,city,country,venue_type,address,latitude,longitude,google_maps_url,capacity_min,capacity_max,event_types,past_events,upcoming_events,booking_available,booking_url,venue_operator,partnership_required,notes,sources
ISTAF Indoor,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=ISTAF+Indoor%2C+Netherlands,,,[],[],[],true,http://www.istaf-indoor.de/,,,,"[""https://en.wikipedia.org/wiki/ISTAF_Indoor"",""https://www.wikidata.org/wiki/Q16987627"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=ISTAF+Indoor%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q16987627#P856"",""https://www.eventbrite.com/d/netherlands/ISTAF+Indoor++Netherlands"",""https://www.ticketmaster.com/search?q=ISTAF+Indoor++Netherlands""]"
Italy national baseball team,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Italy+national+baseball+team%2C+Netherlands,,,[],[],[],true,http://www.fibs.it/,,,,"[""https://en.wikipedia.org/wiki/Italy_national_baseball_team"",""https://www.wikidata.org/wiki/Q2019349"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Italy+national+baseball+team%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q2019349#P856"",""https://www.eventbrite.com/d/netherlands/Italy+national+baseball+team++Netherlands"",""https://www.ticketmaster.com/search?q=Italy+national+baseball+team++Netherlands""]"
Jangchung Arena,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Jangchung+Arena%2C+Netherlands,,,[],[],[],true,http://new.sisul.or.kr/open_content/jangchung/guidance/rent.jsp,,,,"[""https://en.wikipedia.org/wiki/Jangchung_Arena"",""https://www.wikidata.org/wiki/Q496884"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Jangchung+Arena%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q496884#P856"",""https://www.eventbrite.com/d/netherlands/Jangchung+Arena++Netherlands"",""https://www.ticketmaster.com/search?q=Jangchung+Arena++Netherlands""]"
Johan Cruyff Stadium,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Johan+Cruyff+Stadium%2C+Netherlands,6000,6000,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Johan_Cruyff_Stadium"",""https://www.wikidata.org/wiki/Q29043488"",""https://www.wikidata.org/wiki/Q29043488#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Johan+Cruyff+Stadium%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/Johan+Cruyff+Stadium++Netherlands"",""https://www.ticketmaster.com/search?q=Johan+Cruyff+Stadium++Netherlands""]"
Lilleküla Stadium,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Lillek%C3%BCla+Stadium%2C+Netherlands,14336,14336,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Lilleküla_Stadium"",""https://www.wikidata.org/wiki/Q278923"",""https://www.wikidata.org/wiki/Q278923#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Lillek%C3%BCla+Stadium%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/Lillek%C3%BCla+Stadium++Netherlands"",""https://www.ticketmaster.com/search?q=Lillek%C3%BCla+Stadium++Netherlands""]"
Lowlands (festival),,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Lowlands+%28festival%29%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/LowlandsFest,,,,"[""https://en.wikipedia.org/wiki/Lowlands_(festival)"",""https://www.wikidata.org/wiki/Q1758841"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Lowlands+%28festival%29%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1758841#P856"",""https://www.eventbrite.com/d/netherlands/Lowlands+%28festival%29++Netherlands"",""https://www.ticketmaster.com/search?q=Lowlands+%28festival%29++Netherlands""]"
M. A. Chidambaram Stadium,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=M.+A.+Chidambaram+Stadium%2C+Netherlands,38200,38200,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/M._A._Chidambaram_Stadium"",""https://www.wikidata.org/wiki/Q1188061"",""https://www.wikidata.org/wiki/Q1188061#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=M.+A.+Chidambaram+Stadium%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/M.+A.+Chidambaram+Stadium++Netherlands"",""https://www.ticketmaster.com/search?q=M.+A.+Chidambaram+Stadium++Netherlands""]"
M. Chinnaswamy Stadium,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=M.+Chinnaswamy+Stadium%2C+Netherlands,33800,33800,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/M._Chinnaswamy_Stadium"",""https://www.wikidata.org/wiki/Q1861907"",""https://www.wikidata.org/wiki/Q1861907#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=M.+Chinnaswamy+Stadium%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/M.+Chinnaswamy+Stadium++Netherlands"",""https://www.ticketmaster.com/search?q=M.+Chinnaswamy+Stadium++Netherlands""]"
Maharashtra Cricket Association Stadium,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Maharashtra+Cricket+Association+Stadium%2C+Netherlands,42700,42700,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Maharashtra_Cricket_Association_Stadium"",""https://www.wikidata.org/wiki/Q7631918"",""https://www.wikidata.org/wiki/Q7631918#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Maharashtra+Cricket+Association+Stadium%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/Maharashtra+Cricket+Association+Stadium++Netherlands"",""https://www.ticketmaster.com/search?q=Maharashtra+Cricket+Association+Stadium++Netherlands""]"
Manifesto (music venue),,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Manifesto+%28music+venue%29%2C+Netherlands,350,350,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Manifesto_(music_venue)"",""https://www.wikidata.org/wiki/Q42314119"",""https://www.wikidata.org/wiki/Q42314119#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Manifesto+%28music+venue%29%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/Manifesto+%28music+venue%29++Netherlands"",""https://www.ticketmaster.com/search?q=Manifesto+%28music+venue%29++Netherlands""]"
Moses Mabhida Stadium,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Moses+Mabhida+Stadium%2C+Netherlands,62760,62760,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Moses_Mabhida_Stadium"",""https://www.wikidata.org/wiki/Q175289"",""https://www.wikidata.org/wiki/Q175289#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Moses+Mabhida+Stadium%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/Moses+Mabhida+Stadium++Netherlands"",""https://www.ticketmaster.com/search?q=Moses+Mabhida+Stadium++Netherlands""]"
Mysteryland,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Mysteryland%2C+Netherlands,,,[],[],[],true,http://mysteryland.id-t.com/,,,,"[""https://en.wikipedia.org/wiki/Mysteryland"",""https://www.wikidata.org/wiki/Q924893"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Mysteryland%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q924893#P856"",""https://www.eventbrite.com/d/netherlands/Mysteryland++Netherlands"",""https://www.ticketmaster.com/search?q=Mysteryland++Netherlands""]"
"National Hockey Stadium, Lahore",,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=National+Hockey+Stadium%2C+Lahore%2C+Netherlands,45000,45000,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/National_Hockey_Stadium,_Lahore"",""https://www.wikidata.org/wiki/Q6973390"",""https://www.wikidata.org/wiki/Q6973390#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=National+Hockey+Stadium%2C+Lahore%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/National+Hockey+Stadium%2C+Lahore++Netherlands"",""https://www.ticketmaster.com/search?q=National+Hockey+Stadium%2C+Lahore++Netherlands""]"
National Stadium of Peru,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=National+Stadium+of+Peru%2C+Netherlands,43086,43086,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/National_Stadium_of_Peru"",""https://www.wikidata.org/wiki/Q1369495"",""https://www.wikidata.org/wiki/Q1369495#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=National+Stadium+of+Peru%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/National+Stadium+of+Peru++Netherlands"",""https://www.ticketmaster.com/search?q=National+Stadium+of+Peru++Netherlands""]"
"National Stadium, Ta' Qali",,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=National+Stadium%2C+Ta%27+Qali%2C+Netherlands,17797,17797,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/National_Stadium,_Ta'_Qali"",""https://www.wikidata.org/wiki/Q1354010"",""https://www.wikidata.org/wiki/Q1354010#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=National+Stadium%2C+Ta%27+Qali%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/National+Stadium%2C+Ta%27+Qali++Netherlands"",""https://www.ticketmaster.com/search?q=National+Stadium%2C+Ta%27+Qali++Netherlands""]"
Netherlands national baseball team,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Netherlands+national+baseball+team%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/,,,,"[""https://en.wikipedia.org/wiki/Netherlands_national_baseball_team"",""https://www.wikidata.org/wiki/Q1318731"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Netherlands+national+baseball+team%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1318731#P856"",""https://www.eventbrite.com/d/netherlands/Netherlands+national+baseball+team++Netherlands"",""https://www.ticketmaster.com/search?q=Netherlands+national+baseball+team++Netherlands""]"
Netherlands national rugby union team,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Netherlands+national+rugby+union+team%2C+Netherlands,,,[],[],[],true,https://www.rugby.nl/page/teamnl-heren-xv,,,,"[""https://en.wikipedia.org/wiki/Netherlands_national_rugby_union_team"",""https://www.wikidata.org/wiki/Q1988223"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Netherlands+national+rugby+union+team%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1988223#P856"",""https://www.eventbrite.com/d/netherlands/Netherlands+national+rugby+union+team++Netherlands"",""https://www.ticketmaster.com/search?q=Netherlands+national+rugby+union+team++Netherlands""]"
Pakistan national cricket team,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Pakistan+national+cricket+team%2C+Netherlands,,,[],[],[],true,https://www.pcb.com.pk/series/pakistan-test-team-1255.html,,,,"[""https://en.wikipedia.org/wiki/Pakistan_national_cricket_team"",""https://www.wikidata.org/wiki/Q182538"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Pakistan+national+cricket+team%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q182538#P856"",""https://www.eventbrite.com/d/netherlands/Pakistan+national+cricket+team++Netherlands"",""https://www.ticketmaster.com/search?q=Pakistan+national+cricket+team++Netherlands""]"
Puskás Aréna,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Pusk%C3%A1s+Ar%C3%A9na%2C+Netherlands,67215,67215,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Puskás_Aréna"",""https://www.wikidata.org/wiki/Q39069592"",""https://www.wikidata.org/wiki/Q39069592#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Pusk%C3%A1s+Ar%C3%A9na%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/Pusk%C3%A1s+Ar%C3%A9na++Netherlands"",""https://www.ticketmaster.com/search?q=Pusk%C3%A1s+Ar%C3%A9na++Netherlands""]"
Rawalpindi Cricket Stadium,,Netherlands,stadium,,,,https://www.google.com/maps/search/?api=1&query=Rawalpindi+Cricket+Stadium%2C+Netherlands,,,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Rawalpindi_Cricket_Stadium"",""https://www.wikidata.org/wiki/Q7296930"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Rawalpindi+Cricket+Stadium%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/Rawalpindi+Cricket+Stadium++Netherlands"",""https://www.ticketmaster.com/search?q=Rawalpindi+Cricket+Stadium++Netherlands""]"
Sensation (event),,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Sensation+%28event%29%2C+Netherlands,,,[],[],[],true,http://www.sensation.com/lookbook,,,,"[""https://en.wikipedia.org/wiki/Sensation_(event)"",""https://www.wikidata.org/wiki/Q697882"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Sensation+%28event%29%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q697882#P856"",""https://www.eventbrite.com/d/netherlands/Sensation+%28event%29++Netherlands"",""https://www.ticketmaster.com/search?q=Sensation+%28event%29++Netherlands""]"
Sri Lanka national cricket team,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Sri+Lanka+national+cricket+team%2C+Netherlands,,,[],[],[],true,http://www.srilankacricket.lk,,,,"[""https://en.wikipedia.org/wiki/Sri_Lanka_national_cricket_team"",""https://www.wikidata.org/wiki/Q203092"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Sri+Lanka+national+cricket+team%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q203092#P856"",""https://www.eventbrite.com/d/netherlands/Sri+Lanka+national+cricket+team++Netherlands"",""https://www.ticketmaster.com/search?q=Sri+Lanka+national+cricket+team++Netherlands""]"
Stamford Bridge (stadium),,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Stamford+Bridge+%28stadium%29%2C+Netherlands,41875,41875,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Stamford_Bridge_(stadium)"",""https://www.wikidata.org/wiki/Q171458"",""https://www.wikidata.org/wiki/Q171458#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Stamford+Bridge+%28stadium%29%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/Stamford+Bridge+%28stadium%29++Netherlands"",""https://www.ticketmaster.com/search?q=Stamford+Bridge+%28stadium%29++Netherlands""]"
Still... At Their Very Best,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Still...+At+Their+Very+Best%2C+Netherlands,,,[],[],[],true,https://the-1975.ffm.to/facebook,,,,"[""https://en.wikipedia.org/wiki/Still..._At_Their_Very_Best"",""https://www.wikidata.org/wiki/Q119953337"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Still...+At+Their+Very+Best%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q119953337#P856"",""https://www.eventbrite.com/d/netherlands/Still...+At+Their+Very+Best++Netherlands"",""https://www.ticketmaster.com/search?q=Still...+At+Their+Very+Best++Netherlands""]"
Sylhet International Cricket Stadium,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Sylhet+International+Cricket+Stadium%2C+Netherlands,10000,10000,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Sylhet_International_Cricket_Stadium"",""https://www.wikidata.org/wiki/Q6406663"",""https://www.wikidata.org/wiki/Q6406663#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Sylhet+International+Cricket+Stadium%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/Sylhet+International+Cricket+Stadium++Netherlands"",""https://www.ticketmaster.com/search?q=Sylhet+International+Cricket+Stadium++Netherlands""]"
1973 European Athletics Indoor Championships,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=1973+European+Athletics+Indoor+Championships%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/1973_European_Athletics_Indoor_Championships"",""https://www.wikidata.org/wiki/Q121432"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=1973+European+Athletics+Indoor+Championships%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/1973+European+Athletics+Indoor+Championships++Netherlands"",""https://www.ticketmaster.com/search?q=1973+European+Athletics+Indoor+Championships++Netherlands""]"
1978 FIFA World Cup,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=1978+FIFA+World+Cup%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/1978_FIFA_World_Cup"",""https://www.wikidata.org/wiki/Q46943"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=1978+FIFA+World+Cup%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/1978+FIFA+World+Cup++Netherlands"",""https://www.ticketmaster.com/search?q=1978+FIFA+World+Cup++Netherlands""]"
1978 FIFA World Cup final,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=1978+FIFA+World+Cup+final%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/1978_FIFA_World_Cup_final"",""https://www.wikidata.org/wiki/Q858415"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=1978+FIFA+World+Cup+final%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/1978+FIFA+World+Cup+final++Netherlands"",""https://www.ticketmaster.com/search?q=1978+FIFA+World+Cup+final++Netherlands""]"
1996 Cricket World Cup,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=1996+Cricket+World+Cup%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/1996_Cricket_World_Cup"",""https://www.wikidata.org/wiki/Q1139943"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=1996+Cricket+World+Cup%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/1996+Cricket+World+Cup++Netherlands"",""https://www.ticketmaster.com/search?q=1996+Cricket+World+Cup++Netherlands""]"
1996 European Athletics Indoor Championships,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=1996+European+Athletics+Indoor+Championships%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/1996_European_Athletics_Indoor_Championships"",""https://www.wikidata.org/wiki/Q620908"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=1996+European+Athletics+Indoor+Championships%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/1996+European+Athletics+Indoor+Championships++Netherlands"",""https://www.ticketmaster.com/search?q=1996+European+Athletics+Indoor+Championships++Netherlands""]"
2003 Cricket World Cup,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2003+Cricket+World+Cup%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/2003_Cricket_World_Cup"",""https://www.wikidata.org/wiki/Q1139957"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2003+Cricket+World+Cup%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/2003+Cricket+World+Cup++Netherlands"",""https://www.ticketmaster.com/search?q=2003+Cricket+World+Cup++Netherlands""]"
2004 IAAF World Indoor Championships,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2004+IAAF+World+Indoor+Championships%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/2004_IAAF_World_Indoor_Championships"",""https://www.wikidata.org/wiki/Q608863"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2004+IAAF+World+Indoor+Championships%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/2004+IAAF+World+Indoor+Championships++Netherlands"",""https://www.ticketmaster.com/search?q=2004+IAAF+World+Indoor+Championships++Netherlands""]"
2007 Cricket World Cup,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2007+Cricket+World+Cup%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/2007_Cricket_World_Cup"",""https://www.wikidata.org/wiki/Q1127675"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2007+Cricket+World+Cup%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/2007+Cricket+World+Cup++Netherlands"",""https://www.ticketmaster.com/search?q=2007+Cricket+World+Cup++Netherlands""]"
2007 European Athletics Indoor Championships,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2007+European+Athletics+Indoor+Championships%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/2007_European_Athletics_Indoor_Championships"",""https://www.wikidata.org/wiki/Q301405"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2007+European+Athletics+Indoor+Championships%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/2007+European+Athletics+Indoor+Championships++Netherlands"",""https://www.ticketmaster.com/search?q=2007+European+Athletics+Indoor+Championships++Netherlands""]"
2009 European Athletics Indoor Championships,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2009+European+Athletics+Indoor+Championships%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/2009_European_Athletics_Indoor_Championships"",""https://www.wikidata.org/wiki/Q968915"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2009+European+Athletics+Indoor+Championships%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/2009+European+Athletics+Indoor+Championships++Netherlands"",""https://www.ticketmaster.com/search?q=2009+European+Athletics+Indoor+Championships++Netherlands""]"
2011 Cricket World Cup,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2011+Cricket+World+Cup%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/2011_Cricket_World_Cup"",""https://www.wikidata.org/wiki/Q911295"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2011+Cricket+World+Cup%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/2011+Cricket+World+Cup++Netherlands"",""https://www.ticketmaster.com/search?q=2011+Cricket+World+Cup++Netherlands""]"
2015 in American television,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2015+in+American+television%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/2015_in_American_television"",""https://www.wikidata.org/wiki/Q16986305"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2015+in+American+television%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/2015+in+American+television++Netherlands"",""https://www.ticketmaster.com/search?q=2015+in+American+television++Netherlands""]"
2016 MTV Europe Music Awards,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2016+MTV+Europe+Music+Awards%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/2016_MTV_Europe_Music_Awards"",""https://www.wikidata.org/wiki/Q22079331"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2016+MTV+Europe+Music+Awards%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/2016+MTV+Europe+Music+Awards++Netherlands"",""https://www.ticketmaster.com/search?q=2016+MTV+Europe+Music+Awards++Netherlands""]"
2021 Men's T20 World Cup,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2021+Men%27s+T20+World+Cup%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/2021_Men's_T20_World_Cup"",""https://www.wikidata.org/wiki/Q18124958"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2021+Men%27s+T20+World+Cup%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/2021+Men%27s+T20+World+Cup++Netherlands"",""https://www.ticketmaster.com/search?q=2021+Men%27s+T20+World+Cup++Netherlands""]"
2022 Men's T20 World Cup,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2022+Men%27s+T20+World+Cup%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/2022_Men's_T20_World_Cup"",""https://www.wikidata.org/wiki/Q55602679"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2022+Men%27s+T20+World+Cup%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/2022+Men%27s+T20+World+Cup++Netherlands"",""https://www.ticketmaster.com/search?q=2022+Men%27s+T20+World+Cup++Netherlands""]"
2023 Cannes Film Festival,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2023+Cannes+Film+Festival%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/2023_Cannes_Film_Festival"",""https://www.wikidata.org/wiki/Q115484744"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2023+Cannes+Film+Festival%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/2023+Cannes+Film+Festival++Netherlands"",""https://www.ticketmaster.com/search?q=2023+Cannes+Film+Festival++Netherlands""]"
2023 Cricket World Cup final,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2023+Cricket+World+Cup+final%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/2023_Cricket_World_Cup_final"",""https://www.wikidata.org/wiki/Q123459518"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2023+Cricket+World+Cup+final%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/2023+Cricket+World+Cup+final++Netherlands"",""https://www.ticketmaster.com/search?q=2023+Cricket+World+Cup+final++Netherlands""]"
2023 European Athletics Indoor Championships – Women's 4 × 400 metres relay,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2023+European+Athletics+Indoor+Championships+%E2%80%93+Women%27s+4+%C3%97+400+metres+relay%2C+Netherlands,,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/2023_European_Athletics_Indoor_Championships_–_Women's_4_×_400_metres_relay"",""https://www.wikidata.org/wiki/Q116985636"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2023+European+Athletics+Indoor+Championships+%E2%80%93+Women%27s+4+%C3%97+400+metres+relay%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/2023+European+Athletics+Indoor+Championships+%E2%80%93+Women%27s+4+%C3%97+400+metres+relay++Netherlands"",""https://www.ticketmaster.com/search?q=2023+European+Athletics+Indoor+Championships+%E2%80%93+Women%27s+4+%C3%97+400+metres+relay++Netherlands""]"
