venue_name,city,country,venue_type,address,latitude,longitude,google_maps_url,capacity_min,capacity_max,event_types,past_events,upcoming_events,booking_available,booking_url,venue_operator,partnership_required,notes,sources
Huntington Bank Field,,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=Huntington+Bank+Field%2C+Japan,71516,71516,"[""concerts"",""sports""]",[],[],true,https://firstenergystadium.com/,,,,"[""https://en.wikipedia.org/wiki/Huntington_Bank_Field"",""https://www.wikidata.org/wiki/Q1100756"",""https://www.wikidata.org/wiki/Q1100756#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Huntington+Bank+Field%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1100756#P856"",""https://www.eventbrite.com/d/japan/Huntington+Bank+Field++Japan"",""https://www.ticketmaster.com/search?q=Huntington+Bank+Field++Japan""]"
Ishikawa Sports Center,,Japan,arena,,,,https://www.google.com/maps/search/?api=1&query=Ishikawa+Sports+Center%2C+Japan,5000,5000,"[""concerts"",""esports"",""sports""]",[],[],true,https://www.facebook.com/profile.php?id=100063467855357,,,,"[""https://en.wikipedia.org/wiki/Ishikawa_Sports_Center"",""https://www.wikidata.org/wiki/Q6080295"",""https://www.wikidata.org/wiki/Q6080295#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Ishikawa+Sports+Center%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q6080295#P856"",""https://www.eventbrite.com/d/japan/Ishikawa+Sports+Center++Japan"",""https://www.ticketmaster.com/search?q=Ishikawa+Sports+Center++Japan""]"
Ishin Me-Life Stadium,,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=Ishin+Me-Life+Stadium%2C+Japan,20000,20000,"[""concerts"",""sports""]",[],[],true,http://www.ishin100.com/main/gu-stadium.html,,,,"[""https://en.wikipedia.org/wiki/Ishin_Me-Life_Stadium"",""https://www.wikidata.org/wiki/Q8047647"",""https://www.wikidata.org/wiki/Q8047647#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Ishin+Me-Life+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q8047647#P856"",""https://www.eventbrite.com/d/japan/Ishin+Me-Life+Stadium++Japan"",""https://www.ticketmaster.com/search?q=Ishin+Me-Life+Stadium++Japan""]"
Iwagin Stadium,,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=Iwagin+Stadium%2C+Japan,4946,4946,"[""concerts"",""sports""]",[],[],true,http://www.city.morioka.iwate.jp/kurashi/kokyoshisetsu/sports/1000915.html,,,,"[""https://en.wikipedia.org/wiki/Iwagin_Stadium"",""https://www.wikidata.org/wiki/Q11581358"",""https://www.wikidata.org/wiki/Q11581358#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Iwagin+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q11581358#P856"",""https://www.eventbrite.com/d/japan/Iwagin+Stadium++Japan"",""https://www.ticketmaster.com/search?q=Iwagin+Stadium++Japan""]"
JIT Recycle Ink Stadium,,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=JIT+Recycle+Ink+Stadium%2C+Japan,17000,17000,"[""concerts"",""sports""]",[],[],true,http://www.kose-sp.pref.yamanashi.jp/kose_wdm/html/rikujyo/index.html,,,,"[""https://en.wikipedia.org/wiki/JIT_Recycle_Ink_Stadium"",""https://www.wikidata.org/wiki/Q11469670"",""https://www.wikidata.org/wiki/Q11469670#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=JIT+Recycle+Ink+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q11469670#P856"",""https://www.eventbrite.com/d/japan/JIT+Recycle+Ink+Stadium++Japan"",""https://www.ticketmaster.com/search?q=JIT+Recycle+Ink+Stadium++Japan""]"
Kanazawa Stadium,,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=Kanazawa+Stadium%2C+Japan,10444,10444,"[""concerts"",""sports""]",[],[],true,https://www.kanazawa-stadium.jp,,,,"[""https://en.wikipedia.org/wiki/Kanazawa_Stadium"",""https://www.wikidata.org/wiki/Q6360900"",""https://www.wikidata.org/wiki/Q6360900#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Kanazawa+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q6360900#P856"",""https://www.eventbrite.com/d/japan/Kanazawa+Stadium++Japan"",""https://www.ticketmaster.com/search?q=Kanazawa+Stadium++Japan""]"
Kariya Stadium,,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=Kariya+Stadium%2C+Japan,10000,10000,"[""concerts"",""sports""]",[],[],true,http://www.city.kariya.lg.jp/shisetsu/supotukoen/kariyakyujo/index.html,,,,"[""https://en.wikipedia.org/wiki/Kariya_Stadium"",""https://www.wikidata.org/wiki/Q11396291"",""https://www.wikidata.org/wiki/Q11396291#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Kariya+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q11396291#P856"",""https://www.eventbrite.com/d/japan/Kariya+Stadium++Japan"",""https://www.ticketmaster.com/search?q=Kariya+Stadium++Japan""]"
Kasamatsu Stadium,,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=Kasamatsu+Stadium%2C+Japan,22002,22002,"[""concerts"",""sports""]",[],[],true,http://www.ibaraki-sports.or.jp/kasamatsu/index.htm,,,,"[""https://en.wikipedia.org/wiki/Kasamatsu_Stadium"",""https://www.wikidata.org/wiki/Q6373992"",""https://www.wikidata.org/wiki/Q6373992#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Kasamatsu+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q6373992#P856"",""https://www.eventbrite.com/d/japan/Kasamatsu+Stadium++Japan"",""https://www.ticketmaster.com/search?q=Kasamatsu+Stadium++Japan""]"
Kawasaki City Todoroki Arena,,Japan,arena,,,,https://www.google.com/maps/search/?api=1&query=Kawasaki+City+Todoroki+Arena%2C+Japan,6500,6500,"[""concerts"",""esports"",""sports""]",[],[],true,https://todoroki-arena.com/,,,,"[""https://en.wikipedia.org/wiki/Kawasaki_City_Todoroki_Arena"",""https://www.wikidata.org/wiki/Q7812855"",""https://www.wikidata.org/wiki/Q7812855#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Kawasaki+City+Todoroki+Arena%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q7812855#P856"",""https://www.eventbrite.com/d/japan/Kawasaki+City+Todoroki+Arena++Japan"",""https://www.ticketmaster.com/search?q=Kawasaki+City+Todoroki+Arena++Japan""]"
Kimiidera Athletic Stadium,,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=Kimiidera+Athletic+Stadium%2C+Japan,24500,24500,"[""concerts"",""sports""]",[],[],true,http://www.kimiidera-park.com/kouen/kouen_rikujyou_f.htm,,,,"[""https://en.wikipedia.org/wiki/Kimiidera_Athletic_Stadium"",""https://www.wikidata.org/wiki/Q6410127"",""https://www.wikidata.org/wiki/Q6410127#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Kimiidera+Athletic+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q6410127#P856"",""https://www.eventbrite.com/d/japan/Kimiidera+Athletic+Stadium++Japan"",""https://www.ticketmaster.com/search?q=Kimiidera+Athletic+Stadium++Japan""]"
Kitakami Sports Park Athletic Stadium,,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=Kitakami+Sports+Park+Athletic+Stadium%2C+Japan,22000,22000,"[""concerts"",""sports""]",[],[],true,http://taikyo.kitakamicity.com/,,,,"[""https://en.wikipedia.org/wiki/Kitakami_Sports_Park_Athletic_Stadium"",""https://www.wikidata.org/wiki/Q6417752"",""https://www.wikidata.org/wiki/Q6417752#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Kitakami+Sports+Park+Athletic+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q6417752#P856"",""https://www.eventbrite.com/d/japan/Kitakami+Sports+Park+Athletic+Stadium++Japan"",""https://www.ticketmaster.com/search?q=Kitakami+Sports+Park+Athletic+Stadium++Japan""]"
Kōriyama Hirose Kaiseizan Athletic Stadium,,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=K%C5%8Driyama+Hirose+Kaiseizan+Athletic+Stadium%2C+Japan,15474,15474,"[""concerts"",""sports""]",[],[],true,http://www.city.koriyama.fukushima.jp/index.html,,,,"[""https://en.wikipedia.org/wiki/Kōriyama_Hirose_Kaiseizan_Athletic_Stadium"",""https://www.wikidata.org/wiki/Q6455264"",""https://www.wikidata.org/wiki/Q6455264#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=K%C5%8Driyama+Hirose+Kaiseizan+Athletic+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q6455264#P856"",""https://www.eventbrite.com/d/japan/K%C5%8Driyama+Hirose+Kaiseizan+Athletic+Stadium++Japan"",""https://www.ticketmaster.com/search?q=K%C5%8Driyama+Hirose+Kaiseizan+Athletic+Stadium++Japan""]"
Maebashi Athletic Stadium,,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=Maebashi+Athletic+Stadium%2C+Japan,1100,1100,"[""concerts"",""sports""]",[],[],true,http://www15.wind.ne.jp/~m-sougohundoh/,,,,"[""https://en.wikipedia.org/wiki/Maebashi_Athletic_Stadium"",""https://www.wikidata.org/wiki/Q6729074"",""https://www.wikidata.org/wiki/Q6729074#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Maebashi+Athletic+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q6729074#P856"",""https://www.eventbrite.com/d/japan/Maebashi+Athletic+Stadium++Japan"",""https://www.ticketmaster.com/search?q=Maebashi+Athletic+Stadium++Japan""]"
Maracanã Stadium,,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=Maracan%C3%A3+Stadium%2C+Japan,78838,78838,"[""concerts"",""sports""]",[],[],true,https://facebook.com/governodorio,,,,"[""https://en.wikipedia.org/wiki/Maracanã_Stadium"",""https://www.wikidata.org/wiki/Q155174"",""https://www.wikidata.org/wiki/Q155174#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Maracan%C3%A3+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q155174#P856"",""https://www.eventbrite.com/d/japan/Maracan%C3%A3+Stadium++Japan"",""https://www.ticketmaster.com/search?q=Maracan%C3%A3+Stadium++Japan""]"
Misawa International Sports Center,三沢市,Japan,arena,"三沢市国際交流スポーツセンター, 大町三沢線, 南山三丁目, 三沢市, 青森県, 039-2183, 日本",40.6807697,141.3993737,"https://www.google.com/maps?q=40.6807697,141.3993737",,,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Misawa_International_Sports_Center"",""https://www.wikidata.org/wiki/Q48746947"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Misawa+International+Sports+Center%2C+Japan&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/japan/Misawa+International+Sports+Center+%E4%B8%89%E6%B2%A2%E5%B8%82+Japan"",""https://www.ticketmaster.com/search?q=Misawa+International+Sports+Center+%E4%B8%89%E6%B2%A2%E5%B8%82+Japan""]"
Morioka Takaya Arena,,Japan,arena,,,,https://www.google.com/maps/search/?api=1&query=Morioka+Takaya+Arena%2C+Japan,5058,5058,"[""concerts"",""esports"",""sports""]",[],[],true,http://www.morioka-taikyo.or.jp/shisetsu/mitsugi%20arena.html#arena,,,,"[""https://en.wikipedia.org/wiki/Morioka_Takaya_Arena"",""https://www.wikidata.org/wiki/Q11581371"",""https://www.wikidata.org/wiki/Q11581371#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Morioka+Takaya+Arena%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q11581371#P856"",""https://www.eventbrite.com/d/japan/Morioka+Takaya+Arena++Japan"",""https://www.ticketmaster.com/search?q=Morioka+Takaya+Arena++Japan""]"
Nagasaki City Kakidomari Stadium,,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=Nagasaki+City+Kakidomari+Stadium%2C+Japan,5770,5770,"[""concerts"",""sports""]",[],[],true,http://nagasaki-kakidomari.com/,,,,"[""https://en.wikipedia.org/wiki/Nagasaki_City_Kakidomari_Stadium"",""https://www.wikidata.org/wiki/Q11652548"",""https://www.wikidata.org/wiki/Q11652548#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Nagasaki+City+Kakidomari+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q11652548#P856"",""https://www.eventbrite.com/d/japan/Nagasaki+City+Kakidomari+Stadium++Japan"",""https://www.ticketmaster.com/search?q=Nagasaki+City+Kakidomari+Stadium++Japan""]"
National Stadium (Kaohsiung),,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=National+Stadium+%28Kaohsiung%29%2C+Japan,55000,55000,"[""concerts"",""sports""]",[],[],true,http://www.nssac.gov.tw/english/index.aspx,,,,"[""https://en.wikipedia.org/wiki/National_Stadium_(Kaohsiung)"",""https://www.wikidata.org/wiki/Q713442"",""https://www.wikidata.org/wiki/Q713442#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=National+Stadium+%28Kaohsiung%29%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q713442#P856"",""https://www.eventbrite.com/d/japan/National+Stadium+%28Kaohsiung%29++Japan"",""https://www.ticketmaster.com/search?q=National+Stadium+%28Kaohsiung%29++Japan""]"
"National Stadium, Singapore",,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=National+Stadium%2C+Singapore%2C+Japan,55000,55000,"[""concerts"",""sports""]",[],[],true,http://www.ssc.gov.sg/publish/Corporate/en/industry/sportshub.html,,,,"[""https://en.wikipedia.org/wiki/National_Stadium,_Singapore"",""https://www.wikidata.org/wiki/Q4201688"",""https://www.wikidata.org/wiki/Q4201688#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=National+Stadium%2C+Singapore%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q4201688#P856"",""https://www.eventbrite.com/d/japan/National+Stadium%2C+Singapore++Japan"",""https://www.ticketmaster.com/search?q=National+Stadium%2C+Singapore++Japan""]"
NHK Spring Mitsuzawa Football Stadium,横浜市,Japan,,"ニッパツ三ツ沢球技場, 架設橋(通行禁止), 三ツ沢西町, 神奈川区, 横浜市, 神奈川県, 231-0017, 日本",35.4690346,139.6036991,"https://www.google.com/maps?q=35.4690346,139.6036991",15046,15046,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/NHK_Spring_Mitsuzawa_Football_Stadium"",""https://www.wikidata.org/wiki/Q1749770"",""https://www.wikidata.org/wiki/Q1749770#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=NHK+Spring+Mitsuzawa+Football+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/japan/NHK+Spring+Mitsuzawa+Football+Stadium+%E6%A8%AA%E6%B5%9C%E5%B8%82+Japan"",""https://www.ticketmaster.com/search?q=NHK+Spring+Mitsuzawa+Football+Stadium+%E6%A8%AA%E6%B5%9C%E5%B8%82+Japan""]"
NHK Symphony Orchestra,港区,Japan,,"NHK交響楽団, 伊皿子坂, 高輪二丁目, 高輪, 港区, 東京都, 108-0074, 日本",35.638786,139.7388384,"https://www.google.com/maps?q=35.638786,139.7388384",,,[],[],[],true,https://www.facebook.com/nhkso.tokyo/,,,,"[""https://en.wikipedia.org/wiki/NHK_Symphony_Orchestra"",""https://www.wikidata.org/wiki/Q1329364"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=NHK+Symphony+Orchestra%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1329364#P856"",""https://www.eventbrite.com/d/japan/NHK+Symphony+Orchestra+%E6%B8%AF%E5%8C%BA+Japan"",""https://www.ticketmaster.com/search?q=NHK+Symphony+Orchestra+%E6%B8%AF%E5%8C%BA+Japan""]"
Niigata Athletic Stadium,,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=Niigata+Athletic+Stadium%2C+Japan,18671,18671,"[""concerts"",""sports""]",[],[],true,https://www.facebook.com/%E6%96%B0%E6%BD%9F%E5%B8%82%E9%96%8B%E7%99%BA%E5%85%AC%E7%A4%BE%E3%82%B9%E3%83%9D%E3%83%BC%E3%83%84%E3%83%97%E3%83%AD%E3%83%A2%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E8%AA%B2-699731410165573/,,,,"[""https://en.wikipedia.org/wiki/Niigata_Athletic_Stadium"",""https://www.wikidata.org/wiki/Q7034374"",""https://www.wikidata.org/wiki/Q7034374#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Niigata+Athletic+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q7034374#P856"",""https://www.eventbrite.com/d/japan/Niigata+Athletic+Stadium++Japan"",""https://www.ticketmaster.com/search?q=Niigata+Athletic+Stadium++Japan""]"
Nikkō Kirifuri Ice Arena,,Japan,arena,,,,https://www.google.com/maps/search/?api=1&query=Nikk%C5%8D+Kirifuri+Ice+Arena%2C+Japan,1608,1608,"[""concerts"",""esports"",""sports""]",[],[],true,https://www.pref.tochigi.lg.jp/m07/education/sports/shisetsu/icearena.html,,,,"[""https://en.wikipedia.org/wiki/Nikkō_Kirifuri_Ice_Arena"",""https://www.wikidata.org/wiki/Q7035313"",""https://www.wikidata.org/wiki/Q7035313#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Nikk%C5%8D+Kirifuri+Ice+Arena%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q7035313#P856"",""https://www.eventbrite.com/d/japan/Nikk%C5%8D+Kirifuri+Ice+Arena++Japan"",""https://www.ticketmaster.com/search?q=Nikk%C5%8D+Kirifuri+Ice+Arena++Japan""]"
Ogaki Asanaka Stadium,,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=Ogaki+Asanaka+Stadium%2C+Japan,4300,4300,"[""concerts"",""sports""]",[],[],true,https://www.city.ogaki.lg.jp/0000009555.html,,,,"[""https://en.wikipedia.org/wiki/Ogaki_Asanaka_Stadium"",""https://www.wikidata.org/wiki/Q11556900"",""https://www.wikidata.org/wiki/Q11556900#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Ogaki+Asanaka+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q11556900#P856"",""https://www.eventbrite.com/d/japan/Ogaki+Asanaka+Stadium++Japan"",""https://www.ticketmaster.com/search?q=Ogaki+Asanaka+Stadium++Japan""]"
Okinawa Athletic Park Stadium,,Japan,stadium,,,,https://www.google.com/maps/search/?api=1&query=Okinawa+Athletic+Park+Stadium%2C+Japan,25000,25000,"[""concerts"",""sports""]",[],[],true,https://www.facebook.com/okinawakensogo,,,,"[""https://en.wikipedia.org/wiki/Okinawa_Athletic_Park_Stadium"",""https://www.wikidata.org/wiki/Q7082016"",""https://www.wikidata.org/wiki/Q7082016#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Okinawa+Athletic+Park+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q7082016#P856"",""https://www.eventbrite.com/d/japan/Okinawa+Athletic+Park+Stadium++Japan"",""https://www.ticketmaster.com/search?q=Okinawa+Athletic+Park+Stadium++Japan""]"
Onbashira,諏訪市,Japan,,"御柱（おんばしら）, 東参道, 中洲, 諏訪市, 長野県, 391-0000, 日本",35.9985211,138.119103,"https://www.google.com/maps?q=35.9985211,138.119103",,,[],[],[],true,https://www.facebook.com/suwa.jp/,,,,"[""https://en.wikipedia.org/wiki/Onbashira"",""https://www.wikidata.org/wiki/Q3698846"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Onbashira%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q3698846#P856"",""https://www.eventbrite.com/d/japan/Onbashira+%E8%AB%8F%E8%A8%AA%E5%B8%82+Japan"",""https://www.ticketmaster.com/search?q=Onbashira+%E8%AB%8F%E8%A8%AA%E5%B8%82+Japan""]"
Osaka,大阪市,Japan,,"大阪市, 大阪府, 日本",34.6937569,135.5014539,"https://www.google.com/maps?q=34.6937569,135.5014539",,,[],[],[],true,https://rental.good-mobile.biz/,,,,"[""https://en.wikipedia.org/wiki/Osaka"",""https://www.wikidata.org/wiki/Q35765"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Osaka%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q35765#P856"",""https://www.eventbrite.com/d/japan/Osaka+%E5%A4%A7%E9%98%AA%E5%B8%82+Japan"",""https://www.ticketmaster.com/search?q=Osaka+%E5%A4%A7%E9%98%AA%E5%B8%82+Japan""]"
Ota Stadium,大田区,Japan,stadium,"大田スタジアム, 東京湾岸道路, 東海, 大田区, 東京都, 143-0006, 日本",35.5878975,139.7535852,"https://www.google.com/maps?q=35.5878975,139.7535852",,,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Ota_Stadium"",""https://www.wikidata.org/wiki/Q11444257"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Ota+Stadium%2C+Japan&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/japan/Ota+Stadium+%E5%A4%A7%E7%94%B0%E5%8C%BA+Japan"",""https://www.ticketmaster.com/search?q=Ota+Stadium+%E5%A4%A7%E7%94%B0%E5%8C%BA+Japan""]"
Park Arena Komaki,,Japan,arena,,,,https://www.google.com/maps/search/?api=1&query=Park+Arena+Komaki%2C+Japan,5000,5000,"[""concerts"",""esports"",""sports""]",[],[],true,http://www.ma.ccnw.ne.jp/komakipk/,,,,"[""https://en.wikipedia.org/wiki/Park_Arena_Komaki"",""https://www.wikidata.org/wiki/Q11329783"",""https://www.wikidata.org/wiki/Q11329783#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Park+Arena+Komaki%2C+Japan&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q11329783#P856"",""https://www.eventbrite.com/d/japan/Park+Arena+Komaki++Japan"",""https://www.ticketmaster.com/search?q=Park+Arena+Komaki++Japan""]"
