venue_name,city,country,venue_type,address,latitude,longitude,google_maps_url,capacity_min,capacity_max,event_types,past_events,upcoming_events,booking_available,booking_url,venue_operator,partnership_required,notes,sources
Eden Gardens,Kolkata,India,,"Eden Gardens, Eden Garden Road, Esplanade, Kolkata, Kolkata Metropolitan Area, Kolkata, West Bengal, 700021, India",22.5646094,88.3423371,"https://www.google.com/maps?q=22.5646094,88.3423371",68000,68000,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Eden_Gardens"",""https://www.wikidata.org/wiki/Q2035004"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q2035004#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Eden+Gardens%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Eden+Gardens+Kolkata+India"",""https://www.ticketmaster.com/search?q=Eden+Gardens+Kolkata+India"",""https://in.bookmyshow.com/explore/events-Kolkata?search=Eden Gardens"",""https://insider.in/search?q=Eden Gardens""]"
Greenfield International Stadium,Chenkottukonam,India,,"Greenfield International Stadium, NH-kochupalam - souhardha nagar - lncp road, Karyavattom, Chenkottukonam, Thiruvananthapuram, Kerala, 695001, India",8.5723164,76.8847502,"https://www.google.com/maps?q=8.5723164,76.8847502",50000,50000,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Greenfield_International_Stadium"",""https://www.wikidata.org/wiki/Q6370461"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q6370461#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Greenfield+International+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Greenfield+International+Stadium+Chenkottukonam+India"",""https://www.ticketmaster.com/search?q=Greenfield+International+Stadium+Chenkottukonam+India"",""https://in.bookmyshow.com/explore/events-Chenkottukonam?search=Greenfield International Stadium"",""https://insider.in/search?q=Greenfield International Stadium""]"
Hawa Mahal,Jaipur,India,,"Hawa Mahal, Amer Road, Ramganj, Jaipur, Jaipur Municipal Corporation, Jaipur Tehsil, Jaipur, Rajasthan, 302001, India",26.923932,75.8268652,"https://www.google.com/maps?q=26.923932,75.8268652",,,[],[],[],true,http://museumsrajasthan.gov.in/monument/hawa-mahal,,,,"[""https://en.wikipedia.org/wiki/Hawa_Mahal"",""https://www.wikidata.org/wiki/Q836531"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Hawa+Mahal%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q836531#P856"",""https://www.eventbrite.com/d/india/Hawa+Mahal+Jaipur+India"",""https://www.ticketmaster.com/search?q=Hawa+Mahal+Jaipur+India"",""https://in.bookmyshow.com/explore/events-Jaipur?search=Hawa Mahal"",""https://insider.in/search?q=Hawa Mahal""]"
Himachal Pradesh Cricket Association Stadium,Dharamshala,India,,"Himachal Pradesh Cricket Association Stadium, Police Lines, Jikhli Dar, Civil Lines, Dharamshala, Kangra, Himachal Pradesh, 176200, India",32.1975918,76.3250337,"https://www.google.com/maps?q=32.1975918,76.3250337",21200,21200,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Himachal_Pradesh_Cricket_Association_Stadium"",""https://www.wikidata.org/wiki/Q5635576"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q5635576#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Himachal+Pradesh+Cricket+Association+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Himachal+Pradesh+Cricket+Association+Stadium+Dharamshala+India"",""https://www.ticketmaster.com/search?q=Himachal+Pradesh+Cricket+Association+Stadium+Dharamshala+India"",""https://in.bookmyshow.com/explore/events-Dharamshala?search=Himachal Pradesh Cricket Association Stadium"",""https://insider.in/search?q=Himachal Pradesh Cricket Association Stadium""]"
I F P,Baleh P F,India,,"Baleh P F, Garhakota Tahsil, Sagar, Madhya Pradesh, India",23.6469621,79.21331,"https://www.google.com/maps?q=23.6469621,79.21331",,,[],[],[],true,http://www.indiafilmproject.co,,,,"[""https://en.wikipedia.org/wiki/I_F_P"",""https://www.wikidata.org/wiki/Q18351329"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=I+F+P%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q18351329#P856"",""https://www.eventbrite.com/d/india/I+F+P+Baleh+P+F+India"",""https://www.ticketmaster.com/search?q=I+F+P+Baleh+P+F+India"",""https://in.bookmyshow.com/explore/events-Baleh P F?search=I F P"",""https://insider.in/search?q=I F P""]"
Indira Gandhi Stadium (Kohima),Tsiese Basa,India,stadium,"Indira Gandhi Stadium, NH2, Merima, Tsiese Basa, Chiephobozou, Kohima, Nagaland, 797004, India",25.7071373,94.0923996,"https://www.google.com/maps?q=25.7071373,94.0923996",,,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Indira_Gandhi_Stadium_(Kohima)"",""https://www.wikidata.org/wiki/Q109536615"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Indira+Gandhi+Stadium+%28Kohima%29%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Indira+Gandhi+Stadium+%28Kohima%29+Tsiese+Basa+India"",""https://www.ticketmaster.com/search?q=Indira+Gandhi+Stadium+%28Kohima%29+Tsiese+Basa+India"",""https://in.bookmyshow.com/explore/events-Tsiese Basa?search=Indira Gandhi Stadium (Kohima)"",""https://insider.in/search?q=Indira Gandhi Stadium (Kohima)""]"
"Jawaharlal Nehru Stadium, Delhi",Delhi,India,,"Jawaharlal Nehru Stadium, Baba Banda Singh Bahadur Setu, Kushak Nallah Bus Depot, Defence Colony Tehsil, South East Delhi, Delhi, 110003, India",28.5833771,77.2335404,"https://www.google.com/maps?q=28.5833771,77.2335404",60254,60254,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Jawaharlal_Nehru_Stadium,_Delhi"",""https://www.wikidata.org/wiki/Q864849"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q864849#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Jawaharlal+Nehru+Stadium%2C+Delhi%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Jawaharlal+Nehru+Stadium%2C+Delhi+Delhi+India"",""https://www.ticketmaster.com/search?q=Jawaharlal+Nehru+Stadium%2C+Delhi+Delhi+India"",""https://in.bookmyshow.com/explore/events-Delhi?search=Jawaharlal Nehru Stadium, Delhi"",""https://insider.in/search?q=Jawaharlal Nehru Stadium, Delhi""]"
Jimmy George Indoor Stadium,Thiruvananthapuram,India,stadium,"Jimmy George Indoor Stadium, Wellington Avenue, Lenin Nagar, Vellayambalam, Thiruvananthapuram, Kerala, 695001, India",8.5078651,76.9601019,"https://www.google.com/maps?q=8.5078651,76.9601019",,,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Jimmy_George_Indoor_Stadium"",""https://www.wikidata.org/wiki/Q6200174"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Jimmy+George+Indoor+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Jimmy+George+Indoor+Stadium+Thiruvananthapuram+India"",""https://www.ticketmaster.com/search?q=Jimmy+George+Indoor+Stadium+Thiruvananthapuram+India"",""https://in.bookmyshow.com/explore/events-Thiruvananthapuram?search=Jimmy George Indoor Stadium"",""https://insider.in/search?q=Jimmy George Indoor Stadium""]"
JSCA International Stadium Complex,Nagri,India,,"JSCA International Cricket Stadium, Approach Road, Tangrātoli, Nagri, Ranchi, Jharkhand, 834004, India",23.3104521,85.2748774,"https://www.google.com/maps?q=23.3104521,85.2748774",39133,39133,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/JSCA_International_Stadium_Complex"",""https://www.wikidata.org/wiki/Q15229080"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q15229080#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=JSCA+International+Stadium+Complex%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/JSCA+International+Stadium+Complex+Nagri+India"",""https://www.ticketmaster.com/search?q=JSCA+International+Stadium+Complex+Nagri+India"",""https://in.bookmyshow.com/explore/events-Nagri?search=JSCA International Stadium Complex"",""https://insider.in/search?q=JSCA International Stadium Complex""]"
Kamani Auditorium,New Delhi,India,music venue,"Kamani Auditorium, 1, Copernicus Marg, Connaught Place, Chanakya Puri Tehsil, New Delhi, Delhi, 110001, India",28.6231882,77.2312644,"https://www.google.com/maps?q=28.6231882,77.2312644",,,"[""concerts"",""cultural events""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Kamani_Auditorium"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Kamani+Auditorium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Kamani+Auditorium+New+Delhi+India"",""https://www.ticketmaster.com/search?q=Kamani+Auditorium+New+Delhi+India"",""https://in.bookmyshow.com/explore/events-New Delhi?search=Kamani Auditorium"",""https://insider.in/search?q=Kamani Auditorium""]"
Kochi,Kochi,India,,"Kochi, Ernakulam, Kerala, 682001, India",9.9679032,76.2444378,"https://www.google.com/maps?q=9.9679032,76.2444378",,,[],[],[],true,https://cochinmunicipalcorporation.kerala.gov.in/,,,,"[""https://en.wikipedia.org/wiki/Kochi"",""https://www.wikidata.org/wiki/Q1800"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Kochi%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1800#P856"",""https://www.eventbrite.com/d/india/Kochi+Kochi+India"",""https://www.ticketmaster.com/search?q=Kochi+Kochi+India"",""https://in.bookmyshow.com/explore/events-Kochi?search=Kochi"",""https://insider.in/search?q=Kochi""]"
Koramangala Indoor Stadium,Bengaluru,India,arena,"Koramangala Indoor Stadium, Srinivagilu Main Road, Koramangala, National Games Village, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560095, India",12.9434261,77.622789,"https://www.google.com/maps?q=12.9434261,77.622789",,,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Koramangala_Indoor_Stadium"",""https://www.wikidata.org/wiki/Q22952134"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Koramangala+Indoor+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Koramangala+Indoor+Stadium+Bengaluru+India"",""https://www.ticketmaster.com/search?q=Koramangala+Indoor+Stadium+Bengaluru+India"",""https://in.bookmyshow.com/explore/events-Bengaluru?search=Koramangala Indoor Stadium"",""https://insider.in/search?q=Koramangala Indoor Stadium""]"
Lammual Stadium,Aizawl,India,,"Lammual, Canteen Kual, Aizawl, Tlangnuam, Aizawl, Mizoram, 796190, India",23.7286323,92.7187575,"https://www.google.com/maps?q=23.7286323,92.7187575",5000,5000,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Lammual_Stadium"",""https://www.wikidata.org/wiki/Q16632444"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q16632444#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Lammual+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Lammual+Stadium+Aizawl+India"",""https://www.ticketmaster.com/search?q=Lammual+Stadium+Aizawl+India"",""https://in.bookmyshow.com/explore/events-Aizawl?search=Lammual Stadium"",""https://insider.in/search?q=Lammual Stadium""]"
Liverpool Arena,,India,stadium,,,,https://www.google.com/maps/search/?api=1&query=Liverpool+Arena%2C+India,12000,12000,"[""concerts"",""sports""]",[],[],true,https://www.mandsbankarena.com/,,,,"[""https://en.wikipedia.org/wiki/Liverpool_Arena"",""https://www.wikidata.org/wiki/Q5306379"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q5306379#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Liverpool+Arena%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q5306379#P856"",""https://www.eventbrite.com/d/india/Liverpool+Arena++India"",""https://www.ticketmaster.com/search?q=Liverpool+Arena++India"",""https://in.bookmyshow.com/explore/events-?search=Liverpool Arena"",""https://insider.in/search?q=Liverpool Arena""]"
M. Chinnaswamy Stadium,Bengaluru,India,,"M Chinnaswamy Stadium, Link Road, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",12.9788127,77.5995775,"https://www.google.com/maps?q=12.9788127,77.5995775",33800,33800,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/M._Chinnaswamy_Stadium"",""https://www.wikidata.org/wiki/Q1861907"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q1861907#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=M.+Chinnaswamy+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/M.+Chinnaswamy+Stadium+Bengaluru+India"",""https://www.ticketmaster.com/search?q=M.+Chinnaswamy+Stadium+Bengaluru+India"",""https://in.bookmyshow.com/explore/events-Bengaluru?search=M. Chinnaswamy Stadium"",""https://insider.in/search?q=M. Chinnaswamy Stadium""]"
Maharashtra Cricket Association Stadium,Gahunje,India,,"Maharashtra Cricket Association Stadium, Gahunje, Mawal, Pune, Maharashtra, 654321, India",18.6737116,73.706379,"https://www.google.com/maps?q=18.6737116,73.706379",42700,42700,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Maharashtra_Cricket_Association_Stadium"",""https://www.wikidata.org/wiki/Q7631918"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q7631918#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Maharashtra+Cricket+Association+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Maharashtra+Cricket+Association+Stadium+Gahunje+India"",""https://www.ticketmaster.com/search?q=Maharashtra+Cricket+Association+Stadium+Gahunje+India"",""https://in.bookmyshow.com/explore/events-Gahunje?search=Maharashtra Cricket Association Stadium"",""https://insider.in/search?q=Maharashtra Cricket Association Stadium""]"
Major Dhyan Chand National Stadium,New Delhi,India,,"Major Dhyan Chand National Stadium, Sher Shah Road, Chanakya Puri Tehsil, New Delhi, Delhi, 110503, India",28.6126342,77.2373304,"https://www.google.com/maps?q=28.6126342,77.2373304",20000,20000,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Major_Dhyan_Chand_National_Stadium"",""https://www.wikidata.org/wiki/Q3317050"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q3317050#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Major+Dhyan+Chand+National+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Major+Dhyan+Chand+National+Stadium+New+Delhi+India"",""https://www.ticketmaster.com/search?q=Major+Dhyan+Chand+National+Stadium+New+Delhi+India"",""https://in.bookmyshow.com/explore/events-New Delhi?search=Major Dhyan Chand National Stadium"",""https://insider.in/search?q=Major Dhyan Chand National Stadium""]"
Manchester Arena,,India,arena,,,,https://www.google.com/maps/search/?api=1&query=Manchester+Arena%2C+India,21000,21000,"[""concerts"",""esports"",""sports""]",[],[],true,https://www.manchester-arena.com/,,,,"[""https://en.wikipedia.org/wiki/Manchester_Arena"",""https://www.wikidata.org/wiki/Q1461465"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q1461465#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Manchester+Arena%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1461465#P856"",""https://www.eventbrite.com/d/india/Manchester+Arena++India"",""https://www.ticketmaster.com/search?q=Manchester+Arena++India"",""https://in.bookmyshow.com/explore/events-?search=Manchester Arena"",""https://insider.in/search?q=Manchester Arena""]"
"National Stadium, Singapore",,India,stadium,,,,https://www.google.com/maps/search/?api=1&query=National+Stadium%2C+Singapore%2C+India,55000,55000,"[""concerts"",""sports""]",[],[],true,http://www.ssc.gov.sg/publish/Corporate/en/industry/sportshub.html,,,,"[""https://en.wikipedia.org/wiki/National_Stadium,_Singapore"",""https://www.wikidata.org/wiki/Q4201688"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q4201688#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=National+Stadium%2C+Singapore%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q4201688#P856"",""https://www.eventbrite.com/d/india/National+Stadium%2C+Singapore++India"",""https://www.ticketmaster.com/search?q=National+Stadium%2C+Singapore++India"",""https://in.bookmyshow.com/explore/events-?search=National Stadium, Singapore"",""https://insider.in/search?q=National Stadium, Singapore""]"
Nehru Maidan,Duliajan,India,stadium,"Nehru Maidan, Settlement Area, Duliajan, Tengakhat, Dibrugarh, Assam, 786602, India",27.360815,95.325296,"https://www.google.com/maps?q=27.360815,95.325296",,,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Nehru_Maidan"",""https://www.wikidata.org/wiki/Q28154817"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Nehru+Maidan%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Nehru+Maidan+Duliajan+India"",""https://www.ticketmaster.com/search?q=Nehru+Maidan+Duliajan+India"",""https://in.bookmyshow.com/explore/events-Duliajan?search=Nehru Maidan"",""https://insider.in/search?q=Nehru Maidan""]"
"Nehru Park, Delhi",New Delhi,India,music venue,"Nehru Park, Chanakya Puri Tehsil, New Delhi, Delhi, India",28.5928582,77.1940529,"https://www.google.com/maps?q=28.5928582,77.1940529",,,"[""concerts"",""cultural events""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Nehru_Park,_Delhi"",""https://www.wikidata.org/wiki/Q12436133"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Nehru+Park%2C+Delhi%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Nehru+Park%2C+Delhi+New+Delhi+India"",""https://www.ticketmaster.com/search?q=Nehru+Park%2C+Delhi+New+Delhi+India"",""https://in.bookmyshow.com/explore/events-New Delhi?search=Nehru Park, Delhi"",""https://insider.in/search?q=Nehru Park, Delhi""]"
"Nehru Stadium, Chennai",Chennai Corporation,India,,"Jawaharlal Nehru Stadium, Peoples Park Road, CMWSSB Division 58, Ward 58, Zone 5 Royapuram, Chennai Corporation, Chennai, Tamil Nadu, 600001, India",13.0855344,80.2716643,"https://www.google.com/maps?q=13.0855344,80.2716643",40000,40000,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Nehru_Stadium,_Chennai"",""https://www.wikidata.org/wiki/Q6165990"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q6165990#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Nehru+Stadium%2C+Chennai%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Nehru+Stadium%2C+Chennai+Chennai+Corporation+India"",""https://www.ticketmaster.com/search?q=Nehru+Stadium%2C+Chennai+Chennai+Corporation+India"",""https://in.bookmyshow.com/explore/events-Chennai Corporation?search=Nehru Stadium, Chennai"",""https://insider.in/search?q=Nehru Stadium, Chennai""]"
"Nehru Stadium, Guwahati",Guwahati,India,stadium,"Nehru Stadium, B. Baruah Road, Islumpur, Ulubari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",26.1804896,91.7579471,"https://www.google.com/maps?q=26.1804896,91.7579471",,,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Nehru_Stadium,_Guwahati"",""https://www.wikidata.org/wiki/Q13118380"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Nehru+Stadium%2C+Guwahati%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Nehru+Stadium%2C+Guwahati+Guwahati+India"",""https://www.ticketmaster.com/search?q=Nehru+Stadium%2C+Guwahati+Guwahati+India"",""https://in.bookmyshow.com/explore/events-Guwahati?search=Nehru Stadium, Guwahati"",""https://insider.in/search?q=Nehru Stadium, Guwahati""]"
Parisa,Indore,India,,"Prince Nagar Udyaan, Indore City, Indore, Juni Indore Tahsil, Indore, Madhya Pradesh, India",22.7507746,75.8413694,"https://www.google.com/maps?q=22.7507746,75.8413694",,,[],[],[],true,http://www.parissamusic.org/,,,,"[""https://en.wikipedia.org/wiki/Parisa"",""https://www.wikidata.org/wiki/Q2375711"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Parisa%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q2375711#P856"",""https://www.eventbrite.com/d/india/Parisa+Indore+India"",""https://www.ticketmaster.com/search?q=Parisa+Indore+India"",""https://in.bookmyshow.com/explore/events-Indore?search=Parisa"",""https://insider.in/search?q=Parisa""]"
Rajiv Gandhi International Cricket Stadium,Hyderabad,India,,"Rajiv Gandhi International Cricket Stadium, espi rd, VV Nagar, Habsiguda, Ward 8 Habsiguda, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, 500039, India",17.4059481,78.5505638,"https://www.google.com/maps?q=17.4059481,78.5505638",39200,39200,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Rajiv_Gandhi_International_Cricket_Stadium"",""https://www.wikidata.org/wiki/Q7286209"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q7286209#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Rajiv+Gandhi+International+Cricket+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Rajiv+Gandhi+International+Cricket+Stadium+Hyderabad+India"",""https://www.ticketmaster.com/search?q=Rajiv+Gandhi+International+Cricket+Stadium+Hyderabad+India"",""https://in.bookmyshow.com/explore/events-Hyderabad?search=Rajiv Gandhi International Cricket Stadium"",""https://insider.in/search?q=Rajiv Gandhi International Cricket Stadium""]"
Ravi Shankar,Raipur,India,,"पंडित रवि शंकर शुकला विश्वविघालय, GE Road, Raipur, Raipur Tahsil, Raipur, Chhattisgarh, 492010, India",21.2468638,81.5974324,"https://www.google.com/maps?q=21.2468638,81.5974324",,,[],[],[],true,http://www.ravishankar.org,,,,"[""https://en.wikipedia.org/wiki/Ravi_Shankar"",""https://www.wikidata.org/wiki/Q103774"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Ravi+Shankar%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q103774#P856"",""https://www.eventbrite.com/d/india/Ravi+Shankar+Raipur+India"",""https://www.ticketmaster.com/search?q=Ravi+Shankar+Raipur+India"",""https://in.bookmyshow.com/explore/events-Raipur?search=Ravi Shankar"",""https://insider.in/search?q=Ravi Shankar""]"
Salt Lake Stadium,Bidhannagar,India,,"Vivekananda Yuba Bharati Krirangan, Broadway Road, JC Block, Sector IV, Bidhannagar, Kolkata Metropolitan Area, Bidhannagar, North 24 Parganas, West Bengal, 700098, India",22.5690604,88.4090201,"https://www.google.com/maps?q=22.5690604,88.4090201",68000,68000,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Salt_Lake_Stadium"",""https://www.wikidata.org/wiki/Q787124"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q787124#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Salt+Lake+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Salt+Lake+Stadium+Bidhannagar+India"",""https://www.ticketmaster.com/search?q=Salt+Lake+Stadium+Bidhannagar+India"",""https://in.bookmyshow.com/explore/events-Bidhannagar?search=Salt Lake Stadium"",""https://insider.in/search?q=Salt Lake Stadium""]"
Sardar Vallabhbhai Patel Indoor Stadium,Dinnedevarapadu,India,,"Sardar Vallabhbhai Patel Indoor Stadium, Cluster University Road, Dinnedevarapadu, Kurnool, Andhra Pradesh, 518008, India",15.7588237,78.0355647,"https://www.google.com/maps?q=15.7588237,78.0355647",8000,8000,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Sardar_Vallabhbhai_Patel_Indoor_Stadium"",""https://www.wikidata.org/wiki/Q23039431"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q23039431#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Sardar+Vallabhbhai+Patel+Indoor+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Sardar+Vallabhbhai+Patel+Indoor+Stadium+Dinnedevarapadu+India"",""https://www.ticketmaster.com/search?q=Sardar+Vallabhbhai+Patel+Indoor+Stadium+Dinnedevarapadu+India"",""https://in.bookmyshow.com/explore/events-Dinnedevarapadu?search=Sardar Vallabhbhai Patel Indoor Stadium"",""https://insider.in/search?q=Sardar Vallabhbhai Patel Indoor Stadium""]"
